Metrekare,Oda_Sayisi,Bina_Yasi,Fiyat,Lokasyon_B,Lokasyon_C
131,4,44,343000,True,False
114,3,18,328000,False,True
132,4,43,346000,False,True
185,5,29,477000,False,False
180,5,19,492000,False,False
74,4,25,324000,False,False
118,2,4,310000,False,True
131,2,13,305000,True,False
166,1,32,252000,True,False
144,1,27,240000,True,False
82,1,34,164000,False,False
160,3,28,354000,True,False
195,2,9,377000,True,False
174,4,8,458000,False,False
65,5,21,373000,True,False
129,2,46,237000,True,False
87,2,30,227000,True,False
184,2,29,326000,False,True
127,1,9,259000,False,True
112,3,13,336000,False,False
161,4,18,425000,False,False
138,1,38,212000,False,True
87,3,22,293000,False,False
199,2,31,337000,False,False
193,3,35,373000,True,False
101,1,42,167000,False,False
78,2,42,194000,False,False
193,1,10,323000,True,False
125,4,9,407000,True,False
194,2,31,332000,False,True
113,3,44,275000,False,False
140,1,40,210000,True,False
138,5,24,440000,False,False
62,3,41,230000,False,False
121,3,49,273000,False,True
54,2,8,238000,False,True
61,3,20,271000,False,True
52,1,17,168000,False,True
82,5,28,376000,False,True
170,4,6,458000,True,False
99,5,42,365000,False,True
186,1,33,270000,True,False
78,2,28,222000,False,True
88,1,1,236000,True,False
140,3,41,308000,False,False
149,2,35,279000,False,True
66,4,24,318000,True,False
105,4,6,393000,False,True
95,1,7,231000,True,False
116,3,9,348000,True,False
191,4,37,417000,False,True
116,5,16,434000,True,False
72,2,34,204000,False,False
143,5,35,423000,False,True
103,4,35,333000,False,False
187,4,20,447000,True,False
126,1,23,230000,True,False
65,1,42,131000,False,True
90,2,35,220000,False,False
147,1,47,203000,False,False
177,3,46,335000,False,True
110,2,23,264000,False,False
135,3,4,377000,False,True
167,1,10,297000,False,True
149,2,43,263000,True,False
98,4,11,376000,True,False
51,5,40,321000,False,False
169,4,9,451000,False,True
172,3,40,342000,False,True
135,4,12,411000,False,True
126,4,17,392000,False,True
185,5,32,471000,True,False
108,5,23,412000,False,False
61,4,15,331000,True,False
53,5,28,347000,False,True
166,4,38,390000,False,False
144,2,5,334000,False,False
174,4,40,394000,False,True
90,1,18,204000,False,True
172,5,21,480000,True,False
56,5,15,376000,True,False
118,3,3,362000,False,True
118,3,46,276000,False,True
130,1,26,228000,True,False
79,5,15,399000,False,False
122,5,45,382000,False,False
55,3,20,265000,False,False
138,3,21,346000,True,False
196,4,26,444000,False,True
115,5,41,383000,False,False
59,5,23,363000,False,True
193,4,49,395000,True,False
86,5,25,386000,True,False
126,1,4,268000,False,True
126,3,10,356000,False,True
81,3,22,287000,False,True
96,3,3,340000,False,True
159,2,19,321000,False,False
169,1,31,257000,False,True
59,1,9,191000,False,False
146,4,29,388000,True,False
54,2,37,180000,False,False
126,5,46,384000,False,True
50,1,7,186000,False,False
180,2,38,304000,True,False
116,2,24,268000,False,True
64,1,8,198000,True,False
142,4,34,374000,True,False
79,2,26,227000,False,True
152,3,28,346000,False,False
131,2,28,275000,True,False
124,5,46,382000,False,True
109,1,7,245000,True,False
89,5,3,433000,False,False
123,4,22,379000,True,False
170,3,38,344000,True,False
196,1,46,254000,True,False
52,2,44,164000,True,False
85,3,18,299000,False,False
92,2,12,268000,False,True
192,4,31,430000,True,False
164,1,39,236000,False,False
158,4,5,448000,True,False
139,4,44,351000,True,False
133,4,41,351000,True,False
126,4,29,368000,False,False
54,2,43,168000,True,False
127,5,36,405000,True,False
140,2,14,312000,False,True
136,3,44,298000,False,False
63,4,18,327000,False,True
153,3,7,389000,False,True
132,2,23,286000,False,True
103,4,33,337000,False,True
181,2,45,291000,True,False
144,4,16,412000,False,True
58,2,37,184000,False,False
102,1,25,202000,True,False
126,5,9,458000,False,True
109,5,28,403000,False,True
95,4,9,377000,False,False
103,1,12,229000,False,False
123,3,18,337000,False,True
161,1,27,257000,False,True
144,4,26,392000,False,True
72,1,26,170000,False,True
76,3,10,306000,False,True
119,4,17,385000,False,False
158,5,32,444000,False,False
126,1,24,228000,True,False
99,5,43,363000,True,False
173,5,48,427000,False,False
68,2,8,252000,True,False
50,3,30,240000,False,True
89,1,26,187000,True,False
71,5,24,373000,False,True
161,5,27,457000,False,True
89,3,15,309000,True,False
87,5,28,381000,True,False
97,5,11,425000,False,True
124,5,39,396000,False,False
156,5,2,502000,True,False
57,2,9,239000,True,False
135,2,45,245000,False,False
117,4,23,371000,True,False
124,1,33,208000,False,True
186,3,19,398000,False,False
139,4,13,413000,False,False
179,2,14,351000,False,True
129,2,32,265000,False,True
144,2,49,246000,False,True
119,4,22,375000,False,False
139,2,20,299000,False,True
108,4,33,342000,True,False
196,2,5,386000,True,False
77,5,20,387000,False,True
121,5,14,443000,True,False
63,1,27,159000,True,False
73,2,26,221000,False,False
161,1,32,247000,False,True
93,4,30,333000,True,False
105,1,27,201000,False,True
169,2,26,317000,False,True
81,4,18,345000,True,False
74,4,45,284000,True,False
165,5,23,469000,False,False
115,4,44,327000,False,False
91,4,47,297000,False,False
125,1,24,227000,True,False
186,4,4,478000,False,False
87,3,41,255000,False,True
110,5,3,454000,False,False
138,5,43,402000,False,False
67,4,30,307000,False,False
119,1,47,175000,False,True
131,5,16,449000,False,True
165,5,7,501000,True,False
129,3,39,301000,False,False
64,4,22,320000,False,True
62,5,41,330000,False,True
168,5,31,456000,False,True
92,5,49,344000,True,False
106,5,13,430000,True,False
66,1,41,134000,True,False
81,2,41,199000,False,False
199,3,29,391000,False,True
104,1,28,198000,True,False
62,3,44,224000,True,False
96,5,19,408000,False,True
136,3,23,340000,False,True
111,4,47,317000,False,False
78,4,8,362000,False,False
71,2,25,221000,False,False
114,2,38,238000,True,False
78,3,38,252000,True,False
97,1,35,177000,False,True
54,1,26,152000,False,False
150,5,3,494000,False,True
120,1,2,266000,False,False
190,2,5,380000,False,False
187,1,20,297000,False,False
115,5,12,441000,False,False
121,4,38,345000,False,True
74,1,16,192000,False,True
109,1,37,185000,True,False
89,2,38,213000,False,False
56,3,36,234000,False,True
95,4,46,303000,False,False
135,3,29,327000,False,False
190,5,35,470000,True,False
70,5,49,322000,True,False
50,3,37,226000,False,True
172,2,21,330000,False,True
196,2,21,354000,True,False
174,2,28,318000,False,True
82,4,6,370000,False,True
53,5,20,363000,True,False
52,5,36,330000,False,False
140,5,13,464000,False,False
101,4,40,321000,True,False
77,5,11,405000,False,False
119,3,24,321000,False,False
106,1,19,218000,True,False
157,4,23,411000,False,True
193,1,31,281000,True,False
73,3,37,249000,True,False
126,2,37,252000,False,False
125,2,3,319000,True,False
118,2,34,250000,False,False
150,4,29,392000,True,False
141,2,3,335000,False,True
141,4,15,411000,False,False
79,4,7,365000,True,False
67,1,3,211000,False,False
93,2,47,199000,True,False
148,5,43,412000,True,False
170,2,16,338000,True,False
164,2,45,274000,False,False
109,2,34,241000,False,False
195,5,20,505000,False,True
105,5,44,367000,False,True
80,4,39,302000,False,True
150,5,33,434000,False,True
108,4,14,380000,True,False
173,1,42,239000,False,False
179,4,35,409000,True,False
146,2,11,324000,False,False
156,3,20,366000,False,False
67,3,30,257000,True,False
194,2,28,338000,True,False
120,4,15,390000,False,False
155,2,38,279000,False,True
103,5,13,427000,False,True
143,4,47,349000,False,False
125,2,35,255000,True,False
84,5,47,340000,True,False
60,5,24,362000,False,False
110,4,1,408000,True,False
93,1,42,159000,False,False
170,1,24,272000,False,False
117,5,27,413000,False,False
74,1,18,188000,True,False
133,5,26,431000,False,True
163,1,29,255000,False,False
181,5,8,515000,True,False
50,5,44,312000,False,True
180,5,26,478000,False,False
135,5,5,475000,False,True
111,3,33,295000,True,False
113,1,40,183000,False,True
194,5,5,534000,False,True
175,2,49,277000,True,False
154,4,47,360000,False,False
111,2,36,239000,True,False
84,2,13,258000,True,False
62,3,17,278000,False,False
92,1,13,216000,False,False
179,3,25,379000,True,False
160,1,2,306000,False,False
177,5,24,479000,False,False
100,3,36,278000,True,False
193,4,25,443000,True,False
195,1,34,277000,True,False
184,3,12,410000,True,False
94,4,19,356000,False,True
91,2,42,207000,False,True
184,5,30,474000,False,False
64,5,37,340000,False,True
109,2,43,223000,False,True
89,3,1,337000,False,True
161,2,3,355000,False,False
126,4,49,328000,False,True
154,1,26,252000,True,False
156,3,15,376000,True,False
171,1,46,229000,False,False
129,2,47,235000,False,False
174,5,48,428000,False,False
183,1,28,277000,False,True
81,1,4,223000,False,False
157,5,19,469000,False,False
163,1,24,265000,False,False
195,1,40,265000,True,False
117,5,6,455000,False,False
176,5,16,494000,True,False
184,2,32,320000,True,False
163,2,30,303000,False,False
57,1,35,137000,False,False
113,3,8,347000,False,True
184,2,5,374000,False,False
90,2,37,216000,False,False
89,3,12,315000,False,False
52,3,25,252000,False,False
194,5,33,478000,False,False
159,2,39,281000,False,False
163,4,24,415000,False,True
161,4,11,439000,False,True
199,1,42,265000,False,False
53,2,35,183000,False,True
183,4,40,403000,True,False
75,2,1,273000,False,True
188,2,8,372000,True,False
66,4,23,320000,False,False
141,2,20,301000,True,False
80,3,32,266000,False,False
193,1,11,321000,False,True
156,5,7,492000,True,False
195,4,30,435000,True,False
160,5,48,414000,True,False
150,1,39,222000,False,False
161,3,13,385000,False,False
111,3,42,277000,False,True
161,3,49,313000,False,True
165,3,3,409000,False,False
84,4,7,370000,False,True
77,4,43,291000,True,False
152,2,13,326000,True,False
174,2,37,300000,True,False
151,1,25,251000,False,True
186,2,23,340000,True,False
192,1,47,248000,True,False
70,1,33,154000,False,False
101,1,5,241000,False,False
146,3,32,332000,False,True
100,5,30,390000,False,False
132,5,31,420000,False,True
104,4,13,378000,False,True
126,1,42,192000,False,False
176,3,5,416000,False,False
142,2,23,296000,False,True
137,2,1,335000,False,True
129,4,10,409000,False,True
141,4,27,387000,True,False
96,1,8,230000,True,False
87,1,3,231000,False,False
188,2,19,350000,True,False
64,2,2,260000,True,False
50,2,49,152000,False,True
184,2,31,322000,True,False
50,5,48,304000,False,False
98,1,10,228000,True,False
145,1,16,263000,True,False
75,2,37,201000,True,False
136,3,20,346000,False,False
142,2,3,336000,False,False
151,4,35,381000,False,True
120,3,34,302000,True,False
189,4,21,447000,False,True
144,3,36,322000,False,True
167,4,32,403000,False,False
197,2,18,361000,False,True
168,2,34,300000,True,False
100,3,38,274000,False,True
130,4,3,424000,False,False
85,5,3,429000,False,False
116,3,27,312000,False,False
178,3,2,424000,True,False
163,1,3,307000,False,True
160,3,17,376000,True,False
191,5,46,449000,False,False
149,2,39,271000,True,False
158,4,38,382000,False,False
169,1,40,239000,True,False
128,4,19,390000,True,False
183,2,19,345000,False,True
68,3,44,230000,False,True
176,5,5,516000,False,False
78,1,5,218000,False,True
73,5,14,395000,False,True
59,5,27,355000,True,False
154,5,49,406000,False,False
194,5,48,448000,True,False
104,2,36,232000,True,False
196,5,40,466000,False,True
51,5,35,331000,False,True
196,2,21,354000,False,False
184,4,5,474000,False,True
160,2,24,312000,True,False
87,3,39,259000,False,True
180,2,24,332000,False,False
151,4,40,371000,False,False
144,3,43,308000,True,False
141,3,46,299000,True,False
120,1,13,244000,False,True
73,5,38,347000,False,False
117,3,45,277000,True,False
177,3,1,425000,False,True
142,4,43,356000,False,True
93,3,39,265000,False,True
182,4,10,462000,True,False
104,5,2,450000,True,False
78,1,16,196000,False,True
86,1,37,162000,False,True
164,5,16,482000,True,False
52,5,23,356000,False,False
171,2,26,319000,False,True
92,3,16,310000,False,False
56,3,27,252000,False,False
174,3,47,330000,True,False
98,4,41,316000,True,False
170,2,30,310000,False,False
122,3,33,306000,True,False
90,4,32,326000,False,False
155,4,9,437000,False,False
126,1,11,254000,True,False
176,4,37,402000,True,False
140,5,6,478000,False,True
57,4,30,297000,True,False
81,5,40,351000,False,True
113,5,15,433000,True,False
187,1,48,241000,True,False
62,1,30,152000,True,False
142,4,18,406000,True,False
110,1,12,236000,False,False
57,1,4,199000,True,False
78,3,16,296000,False,False
144,4,23,398000,True,False
90,4,11,368000,True,False
198,4,24,450000,False,False
60,1,22,166000,True,False
51,1,39,123000,False,True
180,5,15,500000,False,True
129,2,49,231000,True,False
136,2,15,306000,False,True
155,2,10,335000,False,True
188,3,28,382000,False,True
66,1,36,144000,False,True
72,5,17,388000,False,False
97,5,36,375000,False,False
69,2,22,225000,False,False
51,3,23,255000,False,True
137,3,29,329000,False,True
80,2,22,236000,False,False
179,2,11,357000,False,True
127,1,36,205000,False,False
53,3,44,215000,False,False
190,5,29,482000,False,False
177,2,42,293000,False,True
183,1,32,269000,False,False
80,5,14,402000,True,False
187,3,18,401000,False,False
70,2,38,194000,False,False
72,2,37,198000,True,False
180,1,34,262000,False,True
197,1,45,257000,False,False
78,3,23,282000,True,False
154,2,32,290000,False,True
101,1,46,159000,True,False
164,2,3,358000,False,False
150,3,43,314000,True,False
133,2,22,289000,False,True
110,5,23,414000,False,False
174,2,4,366000,True,False
120,4,13,394000,False,True
119,4,32,355000,False,True
188,3,29,380000,False,False
157,3,40,327000,False,False
70,3,40,240000,False,False
180,5,45,440000,False,False
131,5,10,461000,True,False
137,2,13,311000,False,True
160,1,45,220000,False,False
59,4,17,325000,False,False
61,4,38,285000,False,False
56,4,2,352000,True,False
194,2,17,360000,False,True
163,2,44,275000,False,True
75,3,26,273000,False,False
64,1,38,138000,False,True
82,3,37,258000,True,False
111,2,5,301000,False,True
96,5,25,396000,False,False
144,3,9,376000,False,True
84,2,28,228000,True,False
125,2,22,281000,True,False
172,5,29,464000,False,True
132,5,35,412000,False,True
74,5,20,384000,False,False
106,1,5,246000,False,False
81,2,39,203000,False,False
112,5,44,374000,False,True
61,1,32,147000,True,False
112,4,39,334000,True,False
126,4,10,406000,False,True
141,4,40,361000,True,False
50,2,17,216000,True,False
119,1,37,195000,False,True
185,1,15,305000,True,False
182,4,9,464000,False,True
135,3,32,321000,False,False
88,4,23,342000,True,False
72,2,11,250000,False,True
117,4,13,391000,True,False
53,4,18,317000,True,False
175,1,49,227000,False,False
70,4,9,352000,False,True
154,5,42,420000,False,False
115,5,5,455000,True,False
56,3,43,220000,True,False
98,2,22,254000,True,False
65,2,32,201000,False,True
194,1,47,250000,False,False
133,2,2,329000,False,True
136,3,21,344000,True,False
147,5,28,441000,False,False
124,1,24,226000,True,False
83,5,24,385000,False,False
75,3,14,297000,False,True
115,1,37,191000,False,True
174,4,27,420000,False,True
112,2,24,264000,False,True
136,3,6,374000,False,True
90,1,26,188000,False,False
147,5,15,467000,False,False
173,1,29,265000,True,False
128,4,36,356000,False,False
59,3,10,289000,True,False
64,1,28,158000,False,True
91,3,9,323000,False,False
142,3,21,350000,False,False
66,5,10,396000,False,True
58,2,4,250000,False,True
163,4,4,455000,False,True
85,1,6,223000,True,False
85,2,26,233000,True,False
97,5,40,367000,False,False
100,2,16,268000,False,True
146,3,8,380000,False,False
168,3,28,362000,False,True
144,4,16,412000,False,True
119,1,38,193000,False,True
123,1,49,175000,False,True
129,5,1,477000,False,True
117,4,19,379000,True,False
199,1,17,315000,False,False
126,3,49,278000,False,True
165,4,28,409000,True,False
55,2,44,167000,True,False
124,4,12,400000,False,True
137,4,6,425000,False,True
52,1,7,188000,True,False
101,5,8,435000,False,True
123,5,3,467000,True,False
174,1,49,226000,False,True
114,1,21,222000,True,False
101,1,8,235000,False,True
125,5,28,419000,True,False
191,1,30,281000,False,False
138,2,32,274000,False,True
121,2,11,299000,False,True
117,3,20,327000,True,False
187,2,16,355000,False,True
164,4,25,414000,False,False
106,3,45,266000,False,False
115,2,9,297000,True,False
139,4,39,361000,True,False
99,2,49,201000,False,True
63,4,40,283000,True,False
65,1,40,135000,False,False
91,4,3,385000,False,False
159,1,16,277000,False,True
71,4,12,347000,False,False
117,4,15,387000,True,False
68,2,4,260000,False,True
115,4,23,369000,False,True
